fms_city_id,city_state,city,state,country,latitude,longitude
1859,"Lisle, IL",Lisle, IL,,41.801140999999994,-88.0747875
2483,"Orchard Park, NY",Orchard Park, NY,,42.7670376,-78.7435517
1381,"Henrietta, NY",Henrietta, NY,,43.0611781,-77.6338983
2730,"Quincy, FL",Quincy, FL,,30.587194800000002,-84.58326190000001
818,"Deerfield, IL",Deerfield, IL,,42.171136499999996,-87.8445119
1440,"Holly Hill, SC",Holly Hill, SC,,33.4973905,-79.149488
1147,"Garden City, NY",Garden City, NY,,40.7266477,-73.6343052
258,"Belvidere, TN",Belvidere, TN,,35.129250899999995,-86.1866532
887,"Easley, SC",Easley, SC,,34.826927600000005,-82.5817053
1846,"Liliha, HI",Liliha, HI,,21.3270802,-157.85644019999998
153,"Auburn, MA",Auburn, MA,,42.196454100000004,-71.8462808
1535,"Irvington, NJ",Irvington, NJ,,40.7323235,-74.2348684
351,"Boylston, MA",Boylston, MA,,42.3561554,-71.71584720000001
617,"Clarksville, TX",Clarksville, TX,,33.61054910000001,-95.052764
1213,"Golden Gate, FL",Golden Gate, FL,,26.183881500000002,-81.70301241220217
1375,"Hemet, CA",Hemet, CA,,33.7475203,-116.97196840000001
445,"Caldwell, ID",Caldwell, ID,,43.6678736,-116.68941559999999
1952,"Lynwood, CA",Lynwood, CA,,33.924831,-118.2024154
107,"Apple Valley, MN",Apple Valley, MN,,44.7319094,-93.21772
27,"Alameda, CA",Alameda, CA,,37.6090291,-121.899142
340,"Bountiful, UT",Bountiful, UT,,40.889461100000005,-111.8804817
927,"Elgin, TX",Elgin, TX,,30.349351000000002,-97.3705762
2962,"Saratoga Springs, UT",Saratoga Springs, UT,,40.349117299999996,-111.9046567
2129,"Midland, PA",Midland, PA,,40.632565500000005,-80.4464547
2226,"Morrison, CO",Morrison, CO,,39.6535988,-105.1910996
1861,"Lithia Springs, GA",Lithia Springs, GA,,33.7939953,-84.66048990000002
3577,"Windsor, CO",Windsor, CO,,40.4774818,-104.90136170000001
2435,"Oakdale, PA",Oakdale, PA,,40.3981246,-80.18561340000001
692,"Conifer, CO",Conifer, CO,,39.5233424,-105.30549939999999
2029,"Marrero, LA",Marrero, LA,,29.8993723,-90.1003506
1733,"Lake Oswego, OR",Lake Oswego, OR,,45.4206749,-122.67064979999999
717,"Cornish, ME",Cornish, ME,,43.804801,-70.801392
1704,"Lacey, WA",Lacey, WA,,47.0263876,-122.8072257
18,"Adelaide, SA",Adelaide, SA,,40.0434074,-79.623928
3525,"Wharton, TX",Wharton, TX,,29.2454534,-96.2291474
998,"Fairfield, CA",Fairfield, CA,,38.2493581,-122.03996629999999
3034,"Sherwood, OR",Sherwood, OR,,45.3570983,-122.84035700000001
1716,"Laguna Beach, CA",Laguna Beach, CA,,33.542697499999996,-117.78536650000001
2406,"Northfield, NH",Northfield, NH,,43.433476,-71.592407
17,"Adel, IA",Adel, IA,,41.6175278,-94.0183875
956,"Encinitas, CA",Encinitas, CA,,33.0369867,-117.2919818
2408,"Northridge, CA",Northridge, CA,,34.2345615,-118.53693159999999
3010,"Shafter, CA",Shafter, CA,,35.500513899999994,-119.2717761
1965,"Madison, FL",Madison, FL,,30.451435200000002,-83.45245240000001
3562,"Willis, TX",Willis, TX,,30.4241219,-95.4796587
3604,"Woodville, TX",Woodville, TX,,30.775899699999997,-94.4178256
231,"Beeville, TX",Beeville, TX,,28.400831899999996,-97.74833120000001
1248,"Gray, LA",Gray, LA,,37.7221896,-100.4373907
761,"Cumberland, VA",Cumberland, VA,,37.5004191,-78.2469202
1788,"Laurinburg, NC",Laurinburg, NC,,34.7740495,-79.4628248
2305,"New Bern, NC",New Bern, NC,,35.108493100000004,-77.04411429999999
2238,"Mount Dora, FL",Mount Dora, FL,,28.818746750000006,-81.64585723799206
1741,"Lake Worth, FL",Lake Worth, FL,,26.615890999999998,-80.06914350000001
1357,"Hatfield, PA",Hatfield, PA,,40.2796371,-75.2995777
10,"Acme, PA",Acme, PA,,40.1267392,-79.4286473
1168,"Germantown, MD",Germantown, MD,,39.173162100000006,-77.2716502
3240,"Teaneck, NJ",Teaneck, NJ,,40.886016399999995,-74.0072568
2807,"Riverdale, MD",Riverdale, MD,,38.96151029999999,-76.9296515
612,"Clarks Summit, PA",Clarks Summit, PA,,41.4941161,-75.703413
2028,"Marlton, NJ",Marlton, NJ,,39.9005585,-74.93389105589024
2810,"Riverton, NJ",Riverton, NJ,,40.011500899999994,-75.0148931
968,"Erwin, TN",Erwin, TN,,36.1451082,-82.41680550000001
3225,"Talladega, AL",Talladega, AL,,33.396707899999996,-86.1597137
1163,"Geismar, LA",Geismar, LA,,30.204363300000004,-91.02260129999999
1544,"Jackson, LA",Jackson, LA,,32.29903839999999,-90.1847691
1762,"Lanett, AL",Lanett, AL,,32.8687391,-85.19049709999999
67,"Alvin, TX",Alvin, TX,,29.4238472,-95.2441009
2147,"Millville, NJ",Millville, NJ,,39.4020593,-75.0393368
1855,"Linden, NJ",Linden, NJ,,40.6220478,-74.2445902
1281,"Gretna, LA",Gretna, LA,,29.9146493,-90.05396040000001
1504,"Idaho Falls, ID",Idaho Falls, ID,,43.4935245,-112.0400919
1388,"Herriman, UT",Herriman, UT,,40.514089399999996,-112.03281979999998
2861,"Royal City, WA",Royal City, WA,,46.9009701,-119.6305912
2239,"Mount Gambier, SA",Mount Gambier, SA,,,
1738,"Lake View, SC",Lake View, SC,,45.3233851,-68.9258708
261,"Bennettsville, SC",Bennettsville, SC,,34.617380299999994,-79.6847814
1757,"Lancaster, SC",Lancaster, SC,,40.08067,-76.2411283
2299,"Neeses, SC",Neeses, SC,,33.5318188,-81.1231541
220,"Beaufort, SC",Beaufort, SC,,32.431581300000005,-80.6698286
1866,"Little River, SC",Little River, SC,,33.8727006,-78.6232583
1348,"Hartsville, SC",Hartsville, SC,,34.3740431,-80.0734005
1588,"Johnston, SC",Johnston, SC,,33.83208,-81.80094240000001
863,"Dresden, TN",Dresden, TN,,36.291451200000004,-88.7081123
1169,"Germantown, TN",Germantown, TN,,35.08675770000001,-89.8100858
2591,"Perkinston, MS",Perkinston, MS,,30.7821343,-89.1381045
1678,"Kossuth, MS",Kossuth, MS,,34.8732672,-88.6405963
3602,"Woodville, MS",Woodville, MS,,31.104619,-91.29955509999999
3339,"Vacherie, LA",Vacherie, LA,,30.011035800000002,-90.71953559999999
2928,"San Leandro, CA",San Leandro, CA,,37.7249296,-122.1560768
69,"American Canyon, CA",American Canyon, CA,,38.223457,-122.22704307123536
1584,"Johnson City, TN",Johnson City, TN,,36.3134398,-82.3534728
2243,"Mount Olive, AL",Mount Olive, AL,,33.681158999999994,-86.88022409259258
1806,"Lebanon, OH",Lebanon, OH,,39.43533729999999,-84.2029922
637,"Clifton, VA",Clifton, VA,,38.7802204,-77.3864722
1868,"Little Silver, NJ",Little Silver, NJ,,40.3367769,-74.0470837
735,"Covington, VA",Covington, VA,,37.7934528,-79.99394840000001
780,"Damascus, MD",Damascus, MD,,39.2884381,-77.20387170000001
1826,"Lenexa, KS",Lenexa, KS,,38.9697458,-94.7845837
578,"Chesterfield, MO",Chesterfield, MO,,38.661953000000004,-90.56432579999999
3347,"Valrico, FL",Valrico, FL,,27.9484265,-82.23621545220522
486,"Carl Junction, MO",Carl Junction, MO,,37.179764500000005,-94.5649137
88,"Andrews, NC",Andrews, NC,,35.2017549,-83.8240667
1853,"Lincolnton, NC",Lincolnton, NC,,35.473745,-81.2545251
1529,"Iowa, LA",Iowa, LA,,41.9216734,-93.3122705
485,"Carencro, LA",Carencro, LA,,30.317144,-92.04900959999999
1817,"Leesville, LA",Leesville, LA,,31.143519399999995,-93.260998
248,"Bellville, TX",Bellville, TX,,29.950225300000003,-96.2571858
3639,"Zion, IL",Zion, IL,,42.4461322,-87.8328505
3581,"Winnie, TX",Winnie, TX,,29.8202205,-94.3840777
2996,"Selma, AL",Selma, AL,,32.4078632,-87.0207473
3311,"Tuskegee, AL",Tuskegee, AL,,32.4240286,-85.6916195
2879,"Saint Amant, LA",Saint Amant, LA,,30.224640899999997,-90.86898599999999
2023,"Marion, MA",Marion, MA,,41.70010429999999,-70.76281290000001
2121,"Middleburg, FL",Middleburg, FL,,30.0557025,-81.90363744258859
792,"Dardanelle, AR",Dardanelle, AR,,35.2231408,-93.1579532
1082,"Fort Smith, AR",Fort Smith, AR,,35.3872218,-94.4248983
217,"Baytown, TX",Baytown, TX,,29.735504700000003,-94.97742740000001
712,"Cordova, AL",Cordova, AL,,33.759829100000005,-87.1833349
2325,"New Market, AL",New Market, AL,,34.895672000000005,-86.41498977939413
2509,"Ozark, AL",Ozark, AL,,31.458476399999995,-85.6405865
2574,"Pelham, NY",Pelham, NY,,40.9098215,-73.8079111
639,"Clinton, LA",Clinton, LA,,38.5896187,-89.420064
771,"Dadeville, AL",Dadeville, AL,,32.831238,-85.7635692
919,"El Cerrito, CA",El Cerrito, CA,,37.91540560000001,-122.30141100000002
51,"Allendale, SC",Allendale, SC,,32.963500599999996,-81.3400056
102,"Antioch, TN",Antioch, TN,,35.756467,-84.2179718
290,"Binghamton, NY",Binghamton, NY,,42.096968,-75.91434100000001
2312,"New Castle, DE",New Castle, DE,,39.6159851,-75.66295600000001
3353,"Vancouver, BC",Vancouver, BC,,45.63069539999999,-122.67445570000001
2590,"Perkasie, PA",Perkasie, PA,,40.372048,-75.292676
1303,"Haddonfield, NJ",Haddonfield, NJ,,39.891502200000005,-75.0376707
3456,"Waynesboro, TN",Waynesboro, TN,,35.319836200000005,-87.76292690000001
356,"Brandon, FL",Brandon, FL,,27.928464,-82.2880507720744
1059,"Forest, IN",Forest, IN,,40.373647999999996,-86.3327748
2251,"Mount Vernon, IA",Mount Vernon, IA,,41.922244299999996,-91.4171209
374,"Bridgeport, TX",Bridgeport, TX,,33.2101155,-97.7547552
3128,"Springfield, IL",Springfield, IL,,39.7990175,-89.6439575
3143,"Stafford, TX",Stafford, TX,,29.616067100000002,-95.55772209999999
252,"Belmont, NC",Belmont, NC,,35.243827200000005,-81.03773220000001
279,"Bethesda, MD",Bethesda, MD,,38.984826500000004,-77.0946459
2775,"Reston, VA",Reston, VA,,38.9583737,-77.35798050000001
1711,"Lafayette, IN",Lafayette, IN,,40.4167022,-86.8752869
425,"Burleson, TX",Burleson, TX,,30.4764878,-96.6353488
1002,"Fairhope, AL",Fairhope, AL,,30.507956,-87.89742922432941
2979,"Scooba, MS",Scooba, MS,,32.8290581,-88.47673979999999
195,"Barren Springs, VA",Barren Springs, VA,,36.9081783,-80.8006288
1366,"Haymarket, VA",Haymarket, VA,,38.8121398,-77.6368038
460,"Camden, NC",Camden, NC,,36.310624700000005,-76.11506059999999
1321,"Hamilton, VA",Hamilton, VA,,39.1353925,-77.66689700362319
1331,"Harahan, LA",Harahan, LA,,29.9404826,-90.2031313
2320,"New Iberia, LA",New Iberia, LA,,30.0035365,-91.8187285
1010,"Farmerville, LA",Farmerville, LA,,32.7734728,-92.4056986
730,"Covina, CA",Covina, CA,,34.1024,-117.854865
48,"Aliso Viejo, CA",Aliso Viejo, CA,,33.576137599999996,-117.7258122
20,"Agoura Hills, CA",Agoura Hills, CA,,34.147909999999996,-118.76570420000002
798,"Davidson, NC",Davidson, NC,,35.4993031,-80.84868459999998
1018,"Fayetteville, GA",Fayetteville, GA,,33.4487257,-84.4549262
2485,"Orem, UT",Orem, UT,,40.2971825,-111.694943
1587,"Johnston, IA",Johnston, IA,,41.6731523,-93.6973395
2051,"Matthews, NC",Matthews, NC,,35.117087299999994,-80.723718
3013,"Sharon, MA",Sharon, MA,,42.1237102,-71.1786627
1297,"Gustine, CA",Gustine, CA,,37.2577171,-120.99881540000001
182,"Baldwin Hills, CA",Baldwin Hills, CA,,39.048165600000004,-76.64857740000001
2010,"Maple Valley, WA",Maple Valley, WA,,47.366423100000006,-122.04371270000001
225,"Beaverton, OR",Beaverton, OR,,45.4871723,-122.8037804
3492,"West Linn, OR",West Linn, OR,,45.3656761,-122.61231409999998
2236,"Mount Angel, OR",Mount Angel, OR,,45.0678032,-122.79968219999999
2338,"Newberg, OR",Newberg, OR,,45.300596,-122.9725418
2063,"Mccalla, AL",Mccalla, AL,,33.30623189999999,-87.02416559999999
1024,"Fernandina Beach, FL",Fernandina Beach, FL,,30.669681800000003,-81.4625919
97,"Anniston, AL",Anniston, AL,,33.695381,-85.83984227882328
176,"Baconton, GA",Baconton, GA,,31.379623,-84.161017
2743,"Rancho Mirage, CA",Rancho Mirage, CA,,33.763346000000006,-116.4228596
1219,"Goodyear, AZ",Goodyear, AZ,,33.4353672,-112.35760049999999
1328,"Hanford, CA",Hanford, CA,,36.3274502,-119.64568440000001
145,"Atmore, AL",Atmore, AL,,31.0237921,-87.4938708
2445,"Ocoee, FL",Ocoee, FL,,28.5695186,-81.544117
1901,"Lookout Mountain, TN",Lookout Mountain, TN,,34.9942422,-85.3494027
879,"Dunwoody, GA",Dunwoody, GA,,33.9462467,-84.33427490000001
1792,"Lawndale, NC",Lawndale, NC,,35.41401870000001,-81.5631474
3173,"Stow, MA",Stow, MA,,42.436594899999996,-71.50500090000001
1353,"Hasbrouck Heights, NJ",Hasbrouck Heights, NJ,,40.857929299999995,-74.0816693
1306,"Hailey, ID",Hailey, ID,,43.519628999999995,-114.315325
2367,"Nocatee, FL",Nocatee, FL,,30.09577555,-81.3999866157192
2688,"Portsmouth, RI",Portsmouth, RI,,41.6024068,-71.2503157
426,"Burlington, NC",Burlington, NC,,36.0956918,-79.43779909999999
1361,"Havelock, NC",Havelock, NC,,34.8785,-76.90144570000001
3262,"Thomasville, NC",Thomasville, NC,,35.8831786,-80.081817
1346,"Hartland, WI",Hartland, WI,,43.105008000000005,-88.3420398
309,"Bloomington, IL",Bloomington, IL,,39.1670396,-86.5342881
3627,"Yorkville, IL",Yorkville, IL,,40.778006700000006,-73.9482022
1564,"Jefferson City, MO",Jefferson City, MO,,38.577359,-92.1724265
1117,"Freeport, IL",Freeport, IL,,42.2966861,-89.6212271
3595,"Woodbury, MN",Woodbury, MN,,44.92317,-92.9588282
3093,"South Milwaukee, WI",South Milwaukee, WI,,42.910572200000004,-87.86063670000001
1878,"Lodi, WI",Lodi, WI,,43.313878,-89.5265093
1310,"Hallock, MN",Hallock, MN,,48.774426299999995,-96.94644699999999
190,"Baraboo, WI",Baraboo, WI,,43.4704014,-89.74378440000001
702,"Coon Rapids, MN",Coon Rapids, MN,,45.172892299999994,-93.30238979999999
2212,"Moorhead, MN",Moorhead, MN,,46.8739081,-96.75386740000002
2645,"Plano, IL",Plano, IL,,33.013676399999994,-96.6925096
2414,"Norwalk, CT",Norwalk, CT,,41.1175966,-73.4078968
2458,"Old Tappan, NJ",Old Tappan, NJ,,41.0106971,-73.9911073
65,"Altoona, PA",Altoona, PA,,40.518681,-78.394736
1323,"Hammonton, NJ",Hammonton, NJ,,39.63650560000001,-74.8023853
1471,"Huber Heights, OH",Huber Heights, OH,,39.85902405,-84.11136295364687
1996,"Manlius, NY",Manlius, NY,,43.0020107,-75.9768632
2614,"Phoenixville, PA",Phoenixville, PA,,40.13038220000001,-75.5149128
1200,"Glenelg, MD",Glenelg, MD,,39.2644382,-76.9899134
282,"Beverly Hills, CA",Beverly Hills, CA,,34.0696501,-118.3963062
1659,"King George, VA",King George, VA,,38.27863120000001,-77.17535600000001
848,"District Heights, MD",District Heights, MD,,38.8576128,-76.8894171
994,"Fair Haven, NJ",Fair Haven, NJ,,40.3606653,-74.0381947
2172,"Mitchellville, MD",Mitchellville, MD,,38.9006205,-76.7952199
3514,"Westford, MA",Westford, MA,,42.5792583,-71.4378411
3416,"Warminster, PA",Warminster, PA,,40.20454075,-75.1033615273803
2386,"North Haven, CT",North Haven, CT,,41.390930499999996,-72.859545
3436,"Watertown, CT",Watertown, CT,,41.6062078,-73.1181658
362,"Brea, CA",Brea, CA,,33.917044399999995,-117.88885570000001
3575,"Windermere, FL",Windermere, FL,,28.4944695,-81.5345547
1259,"Greeneville, TN",Greeneville, TN,,36.163157500000004,-82.83098609999999
1137,"Gainesville, GA",Gainesville, GA,,34.2978794,-83.8240663
1726,"Lake City, SC",Lake City, SC,,33.8709959,-79.75534520000001
739,"Crawfordville, FL",Crawfordville, FL,,30.1760358,-84.37517779999999
1125,"Fruitland, ID",Fruitland, ID,,44.0076639,-116.91654609999999
1640,"Kent, WA",Kent, WA,,47.3826903,-122.22702720000001
2727,"Puyallup, WA",Puyallup, WA,,47.184900899999995,-122.2921406
2343,"Newhall, CA",Newhall, CA,,34.3798765,-118.52919170000001
2069,"Mckees Rocks, PA",Mckees Rocks, PA,,40.4656244,-80.06561059999999
3397,"Wailuku, HI",Wailuku, HI,,20.8894684,-156.5089397899955
2333,"New Wilmington, PA",New Wilmington, PA,,41.1222812,-80.3328428
230,"Bedford, VA",Bedford, VA,,37.3123905,-79.5399003
759,"Culver, IN",Culver, IN,,41.2189311,-86.4230626
1677,"Kohler, WI",Kohler, WI,,43.7391616,-87.7817541
843,"Dillsburg, PA",Dillsburg, PA,,40.1111911,-77.036342
1655,"Kiln, MS",Kiln, MS,,30.4188955,-89.43471299999999
754,"Crystal Springs, MS",Crystal Springs, MS,,31.988155300000003,-90.3570194
904,"East Wenatchee, WA",East Wenatchee, WA,,47.415682399999994,-120.2931263
1124,"Fruit Cove, FL",Fruit Cove, FL,,30.0928745,-81.60699194552737
855,"Douglas, GA",Douglas, GA,,33.6995565,-84.7622973
3352,"Vanceboro, NC",Vanceboro, NC,,35.3084953,-77.1541195
2701,"Prichard, AL",Prichard, AL,,30.738799800000002,-88.07888890000001
781,"Dana Point, CA",Dana Point, CA,,33.4669721,-117.69810749999999
2728,"Queen Creek, AZ",Queen Creek, AZ,,33.2483858,-111.6341585
2699,"Prattville, AL",Prattville, AL,,32.4640245,-86.45969659999999
1016,"Farmville, NC",Farmville, NC,,35.5954381,-77.5852496
298,"Black Mountain, NC",Black Mountain, NC,,35.6178951,-82.3212302
1058,"Fordyce, AR",Fordyce, AR,,33.8137161,-92.4129303
3198,"Sumner, WA",Sumner, WA,,42.8488865,-92.09707579999998
2766,"Refugio, TX",Refugio, TX,,28.3171012,-97.23941009999999
1953,"Lyons, GA",Lyons, GA,,32.2043546,-82.321791
3035,"Shiner, TX",Shiner, TX,,29.429978000000002,-97.17179809999999
3640,"Zionsville, IN",Zionsville, IN,,39.950724,-86.2616968
1084,"Fort Stockton, TX",Fort Stockton, TX,,30.891901,-102.8836625
3406,"Waller, TX",Waller, TX,,29.9443902,-95.9955885
1692,"La Marque, TX",La Marque, TX,,29.3685674,-94.97131340000001
2977,"Schertz, TX",Schertz, TX,,29.564161699999996,-98.2695702
2742,"Rancho Dominguez, CA",Rancho Dominguez, CA,,33.859592,-118.21064720000001
779,"Daly City, CA",Daly City, CA,,37.6904826,-122.47267079999999
3614,"Yakima, WA",Yakima, WA,,46.601557,-120.51084209999999
651,"Cochran, GA",Cochran, GA,,32.3761225,-83.3445543111783
2463,"Olympia, WA",Olympia, WA,,47.0451022,-122.89500749999999
3113,"Spokane, WA",Spokane, WA,,47.6579425,-117.42122649999999
3597,"Woodinville, WA",Woodinville, WA,,47.75458270000001,-122.1588902
259,"Bend, OR",Bend, OR,,44.058172799999994,-121.31530959999999
1464,"Houma, LA",Houma, LA,,29.5957696,-90.7195348
3076,"Somerville, TN",Somerville, TN,,35.243696899999996,-89.3500714
2627,"Pinellas Park, FL",Pinellas Park, FL,,27.8428025,-82.69954440000001
768,"D'lberville, MS",D'lberville, MS,,34.275374,-88.7761285
205,"Bassfield, MS",Bassfield, MS,,31.496559100000002,-89.7395195
2232,"Moss Point, MS",Moss Point, MS,,30.4115881,-88.53446009999999
428,"Burlington, WA",Burlington, WA,,40.8075391,-91.1129234
327,"Bolton, MS",Bolton, MS,,32.3493122,-90.4600958
1870,"Live Oak, FL",Live Oak, FL,,30.2949457,-82.98402
14,"Adamsville, AL",Adamsville, AL,,33.600938899999996,-86.9561059
719,"Corpus Christi, TX",Corpus Christi, TX,,27.747725300000003,-97.40141290000001
3512,"Westfield, IN",Westfield, IN,,40.0428151,-86.1274888
1916,"Lott, TX",Lott, TX,,31.206106300000002,-97.03267059999999
2632,"Pittsburg, CA",Pittsburg, CA,,38.0181745,-121.8901232
933,"Elk Grove Village, IL",Elk Grove Village, IL,,42.0072513,-87.940345
3211,"Swanton, OH",Swanton, OH,,41.5906822,-83.8931809
167,"Avon, IN",Avon, IN,,39.7628227,-86.3997168
385,"Bromont, PQ",Bromont, PQ,,,
837,"Dexter, MI",Dexter, MI,,42.3383697,-83.8885553
196,"Barrie, ON",Barrie, ON,,41.587861,-87.4482253
1233,"Grand Blanc, MI",Grand Blanc, MI,,42.9275277,-83.62995179999999
1265,"Greenville, MI",Greenville, MI,,43.1775314,-85.25279870000001
1449,"Homewood, IL",Homewood, IL,,41.5573283,-87.66547390000001
2422,"O' Fallon, MO",O' Fallon, MO,,,
577,"Chesterfield, MI",Chesterfield, MI,,42.648424,-83.423096
2119,"Michigan City, IN",Michigan City, IN,,41.707539399999995,-86.89502970000001
1290,"Grovetown, GA",Grovetown, GA,,33.4504157,-82.19817640000001
823,"Delaware, OH",Delaware, OH,,40.231768599999995,-82.96510450000001
1794,"Lawrenceburg, IN",Lawrenceburg, IN,,39.090891,-84.84995040000001
3533,"White Castle, LA",White Castle, LA,,30.169919399999998,-91.14704870000001
2085,"Medina, OH",Medina, OH,,41.1000764,-81.9382517
2890,"Saint John, IN",Saint John, IN,,38.0792104,-87.4500133
2366,"Noblesville, IN",Noblesville, IN,,40.0455918,-86.0085955
3329,"Uniondale, IN",Uniondale, IN,,40.8306028,-85.2416379
2440,"Oakville, ON",Oakville, ON,,29.782986600000005,-90.02646
2673,"Port Charlotte, FL",Port Charlotte, FL,,26.9761707,-82.09064479999999
2722,"Punta Gorda, FL",Punta Gorda, FL,,26.9297836,-82.0453664
2899,"Saint Petersburg Beach, FL",Saint Petersburg Beach, FL,,27.734374300000002,-82.6850134
2812,"Riviera Beach, FL",Riviera Beach, FL,,26.775340500000002,-80.05809690000001
1418,"Hilton Head Island, SC",Hilton Head Island, SC,,32.1618488,-80.75126159999999
3237,"Taylor, TX",Taylor, TX,,32.279312100000006,-99.88126120000001
1450,"Hominy, OK",Hominy, OK,,36.4142357,-96.3952963
1302,"Hackensack, NJ",Hackensack, NJ,,40.8871438,-74.0410865
2505,"Oxford, OH",Oxford, OH,,39.51030479999999,-84.7420519
1400,"Highland Park, IL",Highland Park, IL,,42.1816919,-87.8003438
2668,"Pontiac, MI",Pontiac, MI,,42.6389216,-83.2910468
598,"Cicero, IN",Cicero, IN,,40.1239257,-86.01331809999999
2660,"Poland, OH",Poland, OH,,41.024226,-80.614795
1702,"LaPorte, IN",LaPorte, IN,,41.61059829999999,-86.72252270000001
2683,"Portage, MI",Portage, MI,,42.20115379999999,-85.5800022
3179,"Struthers, OH",Struthers, OH,,41.055945,-80.589712
1225,"Grafton, OH",Grafton, OH,,41.27255220000001,-82.0545892
99,"Anthem, AZ",Anthem, AZ,,33.857492,-112.11359410473517
3292,"Trotwood, OH",Trotwood, OH,,39.797278799999994,-84.31133340000001
678,"Columbiana, OH",Columbiana, OH,,40.7787016,-80.7648602
2482,"Orchard Lake, MI",Orchard Lake, MI,,42.5869558,-83.3689569637288
937,"Elkhart, IN",Elkhart, IN,,41.601279600000005,-85.8590603
78,"Amory, MS",Amory, MS,,33.984276799999996,-88.488099
3321,"Union City, CA",Union City, CA,,37.5963232,-122.08162970000001
1105,"Franklin, KY",Franklin, KY,,38.25204229999999,-84.8633812
3389,"Waddell, AZ",Waddell, AZ,,33.6114269,-112.42710840000001
2241,"Mount Juliet, TN",Mount Juliet, TN,,36.200055,-86.5186054
3180,"Stuart, FL",Stuart, FL,,27.197983,-80.2519175
1831,"Lewisburg, TN",Lewisburg, TN,,35.4492404,-86.7888887
1959,"Macon, MS",Macon, MS,,33.1054039,-88.5608767
1311,"Halls, TN",Halls, TN,,35.8756298,-89.39618349999999
137,"Athens, AL",Athens, AL,,34.828382500000004,-86.91713375
1021,"Fellsmere, FL",Fellsmere, FL,,27.767789399999998,-80.6013691
1577,"Jericho, NY",Jericho, NY,,40.78741555,-73.54143501297992
183,"Baldwin, FL",Baldwin, FL,,30.302738399999996,-81.9753865
407,"Bryant, AR",Bryant, AR,,34.595926500000004,-92.4890469
1500,"Hutto, TX",Hutto, TX,,30.542763800000003,-97.54688979999999
2859,"Rowlett, TX",Rowlett, TX,,32.9029017,-96.56388000000001
2832,"Rockton, IL",Rockton, IL,,42.4525157,-89.0723317
1904,"Loranger, LA",Loranger, LA,,30.6357439,-90.3981441
452,"Calhoun City, MS",Calhoun City, MS,,33.855391499999996,-89.3114613
707,"Coral Springs, FL",Coral Springs, FL,,26.26485615,-80.26534203798758
1280,"Gretna, FL",Gretna, FL,,30.617137800000002,-84.6599145
1256,"Greenacres, FL",Greenacres, FL,,26.62939425,-80.13655174585347
827,"Demopolis, AL",Demopolis, AL,,32.5178284,-87.83682009999998
2537,"Paramount, CA",Paramount, CA,,33.898917,-118.17100500000001
3587,"Winter Springs, FL",Winter Springs, FL,,28.693322,-81.28850955500758
3120,"Spring Hill, FL",Spring Hill, FL,,28.483576,-82.5338633376176
2088,"Melrose, FL",Melrose, FL,,29.709411600000003,-82.04982070000001
2210,"Moorestown, NJ",Moorestown, NJ,,39.967056899999996,-74.9426677
3250,"Terrell, TX",Terrell, TX,,30.1990738,-102.09748809999999
857,"Dove Canyon, CA",Dove Canyon, CA,,33.6316886,-117.5664362
3284,"Township Of Washington, NJ",Township Of Washington, NJ,,40.988484299999996,-74.0652437
1386,"Hermitage, TN",Hermitage, TN,,36.215013600000006,-86.6129796482287
1279,"Gresham, OR",Gresham, OR,,45.4997475,-122.43097659999998
197,"Barrington, IL",Barrington, IL,,42.1539141,-88.13618879999999
2181,"Monclova, OH",Monclova, OH,,41.558663200000005,-83.7329931
859,"Downey, CA",Downey, CA,,33.942215000000004,-118.1235646
2557,"Pavo, GA",Pavo, GA,,30.9597185,-83.73787105724485
118,"Arnold, MD",Arnold, MD,,39.032078399999996,-76.5025431
3476,"West Bloomfield, MI",West Bloomfield, MI,,42.905897100000004,-77.53916219999999
751,"Crownsville, MD",Crownsville, MD,,39.0284438,-76.6013536
2884,"Saint Cloud, FL",Saint Cloud, FL,,28.2498534,-81.28390379999999
1087,"Fort Walton Beach, FL",Fort Walton Beach, FL,,30.405755199999998,-86.618842
3395,"Wahoo, NE",Wahoo, NE,,41.2111084,-96.6197985
1774,"Largo, FL",Largo, FL,,27.909466499999997,-82.7873244
1153,"Garner, NC",Garner, NC,,35.7112642,-78.6141709
2647,"Plant City, FL",Plant City, FL,,28.01806015,-82.11848198507127
2670,"Poplarville, MS",Poplarville, MS,,30.840186300000003,-89.53423149999999
2524,"Palm Beach, FL",Palm Beach, FL,,26.627979800000002,-80.44941740000002
907,"Ecru, MS",Ecru, MS,,34.3531595,-89.02311920000001
916,"Edwardsville, IL",Edwardsville, IL,,38.8114364,-89.95315699999999
201,"Bartlett, TN",Bartlett, TN,,35.2045329,-89.8739753
1278,"Grenada, MS",Grenada, MS,,33.772401,-89.7674875
2298,"Neerim South, VIC       ",Neerim South, VIC       ,,,
3306,"Tumwater, WA",Tumwater, WA,,47.0080655,-122.9103689
625,"Clements, CA",Clements, CA,,38.190751399999996,-121.0882767
1539,"Issaquah, WA",Issaquah, WA,,47.5348778,-122.04329740000001
1003,"Fairless Hills, PA",Fairless Hills, PA,,40.1795537,-74.8551644
1617,"Kapaa, HI",Kapaa, HI,,22.0833399,-159.34635231502904
3137,"Springville, UT",Springville, UT,,40.1668572,-111.6109221
1865,"Little Elm, TX",Little Elm, TX,,33.1626194,-96.9375051
